bundle,metrics,n_streamlines,vol_mm3,mean,std,median,IQR
rh_PoC-PoC_3,RDI,1835,6592.0,0.514214,0.03406,0.526226,0.023375
rh_PoC-PrC_1,QA,511,3704.0,0.152393,0.078004,0.126297,0.101005
rh_PoC-PrC_1,QIR,511,3704.0,0.194605,0.09463,0.156652,0.113286
rh_PoC-PrC_1,FA,511,3704.0,0.2116,0.136793,0.163311,0.188406
rh_PoC-PrC_1,AD,511,3704.0,0.001634,0.000344,0.001623,0.000559
rh_PoC-PrC_1,RD,511,3704.0,1.293377,0.463526,1.326945,0.692159
rh_PoC-PrC_1,MD,511,3704.0,0.001418,0.000419,0.001439,0.000647
rh_PoC-PrC_1,ISO,511,3704.0,0.780611,0.041229,0.790437,0.050675
rh_PoC-PrC_1,RDI,511,3704.0,0.479277,0.047107,0.482078,0.06513
rh_PoC-PrC_2,QA,5982,10631.999,0.232313,0.078214,0.24475,0.129293
rh_PoC-PrC_2,QIR,5982,10631.999,0.291985,0.104689,0.306371,0.17348
rh_PoC-PrC_2,FA,5982,10631.999,0.341176,0.118452,0.370306,0.177987
rh_PoC-PrC_2,AD,5982,10631.999,0.001192,0.000215,0.001127,0.000181
rh_PoC-PrC_2,RD,5982,10631.999,0.752636,0.30003,0.645096,0.286238
rh_PoC-PrC_2,MD,5982,10631.999,0.00092,0.000265,0.000821,0.000234
rh_PoC-PrC_2,ISO,5982,10631.999,0.820207,0.031655,0.817501,0.041472
rh_PoC-PrC_2,RDI,5982,10631.999,0.53382,0.02768,0.542172,0.026098
rh_PoC-PrC_3,QA,691,3560.0,0.209141,0.055921,0.215936,0.075138
rh_PoC-PrC_3,QIR,691,3560.0,0.282562,0.07928,0.286989,0.103538
rh_PoC-PrC_3,FA,691,3560.0,0.35595,0.101122,0.385884,0.122272
rh_PoC-PrC_3,AD,691,3560.0,0.001302,0.000342,0.001174,0.000213
rh_PoC-PrC_3,RD,691,3560.0,0.76478,0.346292,0.600613,0.264742
rh_PoC-PrC_3,MD,691,3560.0,0.001003,0.000344,0.00086,0.000246
rh_PoC-PrC_3,ISO,691,3560.0,0.765331,0.053118,0.763565,0.063583
rh_PoC-PrC_3,RDI,691,3560.0,0.495287,0.035511,0.505615,0.017608
rh_PoC-PrC_4,QA,386,3552.0,0.149796,0.044797,0.155048,0.065082
rh_PoC-PrC_4,QIR,386,3552.0,0.2044,0.054459,0.19911,0.063765
rh_PoC-PrC_4,FA,386,3552.0,0.264931,0.108234,0.276525,0.173425
rh_PoC-PrC_4,AD,386,3552.0,0.001381,0.000629,0.001032,0.000589
rh_PoC-PrC_4,RD,386,3552.0,0.942879,0.572188,0.659834,0.888602
rh_PoC-PrC_4,MD,386,3552.0,0.00114,0.00058,0.000842,0.00075
rh_PoC-PrC_4,ISO,386,3552.0,0.754797,0.082532,0.78695,0.087066
rh_PoC-PrC_4,RDI,386,3552.0,0.471051,0.063928,0.501524,0.072176
rh_PoC-PrC_5,QA,5361,10463.999,0.288496,0.034904,0.286423,0.053114
rh_PoC-PrC_5,QIR,5361,10463.999,0.362384,0.047489,0.360961,0.070529
rh_PoC-PrC_5,FA,5361,10463.999,0.458981,0.044981,0.458083,0.062527
rh_PoC-PrC_5,AD,5361,10463.999,0.001154,5.9e-05,0.001156,7.5e-05
rh_PoC-PrC_5,RD,5361,10463.999,0.548264,0.06036,0.543966,0.085033
rh_PoC-PrC_5,MD,5361,10463.999,0.00077,4.6e-05,0.000764,5.8e-05
rh_PoC-PrC_5,ISO,5361,10463.999,0.822601,0.020091,0.822249,0.029205
rh_PoC-PrC_5,RDI,5361,10463.999,0.548667,0.011382,0.549414,0.016211
rh_PoC-SM_0,QA,909,6480.0,0.186668,0.030573,0.191839,0.036245
rh_PoC-SM_0,QIR,909,6480.0,0.258913,0.05109,0.271396,0.064747
rh_PoC-SM_0,FA,909,6480.0,0.337936,0.053446,0.346413,0.058967
rh_PoC-SM_0,AD,909,6480.0,0.001099,0.000125,0.001081,0.000184
rh_PoC-SM_0,RD,909,6480.0,0.648553,0.099467,0.629759,0.143903
rh_PoC-SM_0,MD,909,6480.0,0.000847,0.000102,0.000844,0.00015
rh_PoC-SM_0,ISO,909,6480.0,0.760517,0.047162,0.749605,0.063358
rh_PoC-SM_0,RDI,909,6480.0,0.49076,0.02311,0.490582,0.035676
rh_PoC-SM_1,QA,2258,9527.999,0.201438,0.049938,0.208656,0.077551
rh_PoC-SM_1,QIR,2258,9527.999,0.264781,0.072382,0.278711,0.113867
rh_PoC-SM_1,FA,2258,9527.999,0.332621,0.086433,0.351395,0.114313
rh_PoC-SM_1,AD,2258,9527.999,0.001118,0.000127,0.00112,0.000136
rh_PoC-SM_1,RD,2258,9527.999,0.682048,0.17015,0.622443,0.157575
rh_PoC-SM_1,MD,2258,9527.999,0.000857,0.000144,0.000818,0.00011
rh_PoC-SM_1,ISO,2258,9527.999,0.810153,0.040224,0.795257,0.060901
rh_PoC-SM_1,RDI,2258,9527.999,0.521179,0.014999,0.519848,0.01943
rh_PoC-SP_0,QA,1152,4752.0,0.161704,0.050358,0.158546,0.07415
rh_PoC-SP_0,QIR,1152,4752.0,0.195013,0.063681,0.189934,0.088518
rh_PoC-SP_0,FA,1152,4752.0,0.263068,0.083607,0.273428,0.126801
rh_PoC-SP_0,AD,1152,4752.0,0.001135,0.000132,0.001121,0.000203
rh_PoC-SP_0,RD,1152,4752.0,0.812582,0.187618,0.815213,0.322498
rh_PoC-SP_0,MD,1152,4752.0,0.000932,0.000165,0.000932,0.000285
rh_PoC-SP_0,ISO,1152,4752.0,0.862787,0.033772,0.865413,0.049357
rh_PoC-SP_0,RDI,1152,4752.0,0.537966,0.023145,0.537576,0.030608
rh_PoC-SP_1,QA,1069,8288.0,0.229229,0.0264,0.228013,0.032702
rh_PoC-SP_1,QIR,1069,8288.0,0.301565,0.036107,0.299233,0.045552
rh_PoC-SP_1,FA,1069,8288.0,0.374282,0.049897,0.372577,0.070506
rh_PoC-SP_1,AD,1069,8288.0,0.001142,9.7e-05,0.001125,0.000106
rh_PoC-SP_1,RD,1069,8288.0,0.658564,0.104802,0.630334,0.11452
rh_PoC-SP_1,MD,1069,8288.0,0.000847,9.9e-05,0.000816,8.7e-05
rh_PoC-SP_1,ISO,1069,8288.0,0.790802,0.017865,0.791069,0.023352
rh_PoC-SP_1,RDI,1069,8288.0,0.516656,0.009961,0.518343,0.013149
rh_PoCi-PoCi_0,QA,749,3920.0,0.255265,0.041224,0.253602,0.048722
rh_PoCi-PoCi_0,QIR,749,3920.0,0.357753,0.068135,0.354121,0.077951
rh_PoCi-PoCi_0,FA,749,3920.0,0.461672,0.097107,0.458716,0.112162
rh_PoCi-PoCi_0,AD,749,3920.0,0.001166,0.000107,0.001157,0.000119
rh_PoCi-PoCi_0,RD,749,3920.0,0.53616,0.101985,0.524363,0.099425
rh_PoCi-PoCi_0,MD,749,3920.0,0.000769,6.6e-05,0.00076,4.1e-05
rh_PoCi-PoCi_0,ISO,749,3920.0,0.754958,0.050764,0.761592,0.066418
rh_PoCi-PoCi_0,RDI,749,3920.0,0.504362,0.026138,0.508455,0.035407
rh_PoCi-PrCu_0,QA,1506,8624.0,0.25616,0.042204,0.261451,0.049292
rh_PoCi-PrCu_0,QIR,1506,8624.0,0.350978,0.071993,0.360334,0.086012
rh_PoCi-PrCu_0,FA,1506,8624.0,0.406772,0.082847,0.405838,0.0717
rh_PoCi-PrCu_0,AD,1506,8624.0,0.001156,8.1e-05,0.001149,7.1e-05
rh_PoCi-PrCu_0,RD,1506,8624.0,0.602048,0.07778,0.593854,0.086408
rh_PoCi-PrCu_0,MD,1506,8624.0,0.000801,4.4e-05,0.000791,4.8e-05
rh_PoCi-PrCu_0,ISO,1506,8624.0,0.780204,0.057642,0.780705,0.051079
rh_PoCi-PrCu_0,RDI,1506,8624.0,0.517315,0.026747,0.520363,0.023426
rh_PoCi-SF_0,QA,168,1864.0,0.210849,0.031943,0.204146,0.045533
rh_PoCi-SF_0,QIR,168,1864.0,0.274785,0.050972,0.260119,0.080389
rh_PoCi-SF_0,FA,168,1864.0,0.370138,0.048559,0.355477,0.073942
rh_PoCi-SF_0,AD,168,1864.0,0.001093,8.6e-05,0.001085,0.000141
rh_PoCi-SF_0,RD,168,1864.0,0.614324,0.070101,0.599158,0.100008
rh_PoCi-SF_0,MD,168,1864.0,0.000801,5.9e-05,0.00079,8.6e-05
rh_PoCi-SF_0,ISO,168,1864.0,0.814535,0.030915,0.82049,0.036922
rh_PoCi-SF_0,RDI,168,1864.0,0.526854,0.013497,0.528313,0.016705
rh_PrC-PrC_0,QA,1300,5880.0,0.170928,0.08016,0.150267,0.13915
rh_PrC-PrC_0,QIR,1300,5880.0,0.209468,0.097853,0.181257,0.164821
rh_PrC-PrC_0,FA,1300,5880.0,0.272568,0.155714,0.27894,0.278607
rh_PrC-PrC_0,AD,1300,5880.0,0.001324,0.00035,0.001214,0.00058
rh_PrC-PrC_0,RD,1300,5880.0,0.949502,0.460057,0.783516,0.850207
rh_PrC-PrC_0,MD,1300,5880.0,0.001092,0.000415,0.000934,0.000746
rh_PrC-PrC_0,ISO,1300,5880.0,0.827216,0.04911,0.82612,0.046688
rh_PrC-PrC_0,RDI,1300,5880.0,0.518743,0.044199,0.533399,0.061502
rh_PrC-PrC_1,QA,4936,14751.999,0.259568,0.081888,0.2669,0.110827
rh_PrC-PrC_1,QIR,4936,14751.999,0.325869,0.106893,0.335022,0.147583
rh_PrC-PrC_1,FA,4936,14751.999,0.398476,0.103494,0.417975,0.122021
rh_PrC-PrC_1,AD,4936,14751.999,0.001156,0.000164,0.001154,0.000171
rh_PrC-PrC_1,RD,4936,14751.999,0.642181,0.227223,0.577784,0.190091
rh_PrC-PrC_1,MD,4936,14751.999,0.000835,0.000192,0.000777,0.000138
rh_PrC-PrC_1,ISO,4936,14751.999,0.819177,0.023328,0.820247,0.024775
rh_PrC-PrC_1,RDI,4936,14751.999,0.541572,0.027347,0.547208,0.026137
rh_PrC-PrC_2,QA,1219,5488.0,0.215308,0.072154,0.235995,0.121555
rh_PrC-PrC_2,QIR,1219,5488.0,0.285181,0.090821,0.303881,0.160199
rh_PrC-PrC_2,FA,1219,5488.0,0.345683,0.120525,0.386941,0.16963
rh_PrC-PrC_2,AD,1219,5488.0,0.00138,0.000433,0.001234,0.000233
rh_PrC-PrC_2,RD,1219,5488.0,0.847148,0.449165,0.626484,0.34305
rh_PrC-PrC_2,MD,1219,5488.0,0.001063,0.000447,0.000858,0.000267
rh_PrC-PrC_2,ISO,1219,5488.0,0.773828,0.062972,0.792395,0.072455
rh_PrC-PrC_2,RDI,1219,5488.0,0.498695,0.053041,0.513908,0.034314
rh_PrC-PrC_3,QA,519,4816.0,0.165671,0.064987,0.157178,0.112201
rh_PrC-PrC_3,QIR,519,4816.0,0.2169,0.096127,0.193687,0.176875
rh_PrC-PrC_3,FA,519,4816.0,0.275489,0.112854,0.252026,0.191619
rh_PrC-PrC_3,AD,519,4816.0,0.001189,0.000235,0.001165,0.000317
rh_PrC-PrC_3,RD,519,4816.0,0.77195,0.263923,0.648884,0.287984
rh_PrC-PrC_3,MD,519,4816.0,0.000971,0.000256,0.000884,0.000309
rh_PrC-PrC_3,ISO,519,4816.0,0.806614,0.063727,0.80424,0.096245
rh_PrC-PrC_3,RDI,519,4816.0,0.506508,0.033276,0.50274,0.037816
rh_PrC-PrC_4,QA,1243,7600.0,0.274308,0.064345,0.279962,0.08543
rh_PrC-PrC_4,QIR,1243,7600.0,0.340992,0.083713,0.345124,0.109058
rh_PrC-PrC_4,FA,1243,7600.0,0.418351,0.088508,0.416813,0.108051
rh_PrC-PrC_4,AD,1243,7600.0,0.0011,0.000126,0.001096,0.000168
rh_PrC-PrC_4,RD,1243,7600.0,0.57611,0.151465,0.539166,0.114769
rh_PrC-PrC_4,MD,1243,7600.0,0.000771,0.000126,0.000739,8.4e-05
rh_PrC-PrC_4,ISO,1243,7600.0,0.826567,0.019034,0.827757,0.023509
rh_PrC-PrC_4,RDI,1243,7600.0,0.553504,0.018117,0.557216,0.020031
rh_PrC-SF_1,QA,332,1640.0,0.196718,0.040699,0.205206,0.03476
rh_PrC-SF_1,QIR,332,1640.0,0.252259,0.057204,0.26296,0.053194
rh_PrC-SF_1,FA,332,1640.0,0.31427,0.073192,0.328154,0.056344
rh_PrC-SF_1,AD,332,1640.0,0.001105,0.000118,0.001103,0.000155
rh_PrC-SF_1,RD,332,1640.0,0.700122,0.158108,0.637954,0.163567
rh_PrC-SF_1,MD,332,1640.0,0.000857,0.000138,0.000812,0.000137
rh_PrC-SF_1,ISO,332,1640.0,0.807068,0.022533,0.80601,0.032499
rh_PrC-SF_1,RDI,332,1640.0,0.522315,0.012651,0.521938,0.019349
rh_PrC-SF_2,QA,108,2072.0,0.25439,0.01933,0.25706,0.023349
rh_PrC-SF_2,QIR,108,2072.0,0.332318,0.029449,0.335997,0.034653
rh_PrC-SF_2,FA,108,2072.0,0.434668,0.030102,0.439632,0.040768
rh_PrC-SF_2,AD,108,2072.0,0.00114,3.9e-05,0.001132,5.2e-05
rh_PrC-SF_2,RD,108,2072.0,0.55603,0.040461,0.541977,0.04445
rh_PrC-SF_2,MD,108,2072.0,0.000767,3.3e-05,0.000753,3.8e-05
rh_PrC-SF_2,ISO,108,2072.0,0.795837,0.013066,0.792525,0.015657
rh_PrC-SF_2,RDI,108,2072.0,0.524551,0.00421,0.523119,0.003641
rh_PrC-SM_0,QA,90,2152.0,0.191596,0.027122,0.187601,0.052689
rh_PrC-SM_0,QIR,90,2152.0,0.267362,0.041678,0.260575,0.078042
rh_PrC-SM_0,FA,90,2152.0,0.374613,0.049341,0.381987,0.065187
rh_PrC-SM_0,AD,90,2152.0,0.001044,6.3e-05,0.001028,0.000101
rh_PrC-SM_0,RD,90,2152.0,0.581463,0.045507,0.566736,0.047234
rh_PrC-SM_0,MD,90,2152.0,0.000773,4.6e-05,0.000752,7.8e-05
rh_PrC-SM_0,ISO,90,2152.0,0.753136,0.039328,0.747527,0.058178
rh_PrC-SM_0,RDI,90,2152.0,0.488091,0.018945,0.492018,0.026434
rh_PrCu-PrCu_0,QA,2771,8799.999,0.253651,0.056986,0.263431,0.069871
rh_PrCu-PrCu_0,QIR,2771,8799.999,0.339492,0.090426,0.355433,0.109651
rh_PrCu-PrCu_0,FA,2771,8799.999,0.364333,0.079297,0.378359,0.096018
rh_PrCu-PrCu_0,AD,2771,8799.999,0.001133,9.1e-05,0.001137,0.00012
rh_PrCu-PrCu_0,RD,2771,8799.999,0.648609,0.106239,0.619017,0.098456
rh_PrCu-PrCu_0,MD,2771,8799.999,0.000818,8.1e-05,0.000802,7.1e-05
rh_PrCu-PrCu_0,ISO,2771,8799.999,0.793524,0.060595,0.773097,0.052367
rh_PrCu-PrCu_0,RDI,2771,8799.999,0.522122,0.024626,0.51269,0.023623
rh_PrCu-SP_0,QA,885,5952.0,0.252778,0.073327,0.255422,0.101516
rh_PrCu-SP_0,QIR,885,5952.0,0.331905,0.10598,0.334594,0.145769
rh_PrCu-SP_0,FA,885,5952.0,0.373368,0.091982,0.388987,0.116678
rh_PrCu-SP_0,AD,885,5952.0,0.001085,0.000119,0.00108,0.000166
rh_PrCu-SP_0,RD,885,5952.0,0.616629,0.133906,0.578684,0.13507
rh_PrCu-SP_0,MD,885,5952.0,0.000784,0.000104,0.000765,0.000105
rh_PrCu-SP_0,ISO,885,5952.0,0.798744,0.039819,0.785948,0.04935
rh_PrCu-SP_0,RDI,885,5952.0,0.528294,0.014469,0.526267,0.022058
rh_RMF-RMF_0,QA,5247,12847.999,0.19278,0.055261,0.18821,0.070752
rh_RMF-RMF_0,QIR,5247,12847.999,0.247754,0.081921,0.239454,0.108598
rh_RMF-RMF_0,FA,5247,12847.999,0.282789,0.079197,0.282462,0.103133
rh_RMF-RMF_0,AD,5247,12847.999,0.001107,9.3e-05,0.001094,0.000112
rh_RMF-RMF_0,RD,5247,12847.999,0.757228,0.1267,0.749662,0.192828
rh_RMF-RMF_0,MD,5247,12847.999,0.000884,0.000105,0.000868,0.000151
rh_RMF-RMF_0,ISO,5247,12847.999,0.843408,0.051304,0.836088,0.067611
rh_RMF-RMF_0,RDI,5247,12847.999,0.537756,0.017862,0.53562,0.021806
rh_RMF-RMF_1,QA,5091,17783.999,0.167706,0.042072,0.171472,0.06341
rh_RMF-RMF_1,QIR,5091,17783.999,0.222371,0.071176,0.228634,0.111779
rh_RMF-RMF_1,FA,5091,17783.999,0.269806,0.07832,0.282435,0.124865
rh_RMF-RMF_1,AD,5091,17783.999,0.001183,0.000151,0.001157,0.00016
rh_RMF-RMF_1,RD,5091,17783.999,0.806623,0.200637,0.754611,0.264807
rh_RMF-RMF_1,MD,5091,17783.999,0.000963,0.000186,0.00091,0.000227
rh_RMF-RMF_1,ISO,5091,17783.999,0.810948,0.058524,0.807349,0.084824
rh_RMF-RMF_1,RDI,5091,17783.999,0.509856,0.027088,0.508106,0.032665
rh_RMF-SF_0,QA,186,4192.0,0.170207,0.044008,0.15571,0.070794
rh_RMF-SF_0,QIR,186,4192.0,0.213755,0.065578,0.191442,0.101344
rh_RMF-SF_0,FA,186,4192.0,0.268656,0.080564,0.256142,0.140991
rh_RMF-SF_0,AD,186,4192.0,0.001067,0.00011,0.00108,0.000197
rh_RMF-SF_0,RD,186,4192.0,0.734188,0.147123,0.673143,0.145845
rh_RMF-SF_0,MD,186,4192.0,0.000848,0.000116,0.000807,0.000116
rh_RMF-SF_0,ISO,186,4192.0,0.850427,0.053102,0.858039,0.088497
rh_RMF-SF_0,RDI,186,4192.0,0.534646,0.020358,0.532947,0.036343
rh_RMF-SF_1,QA,1363,5528.0,0.17007,0.014765,0.168653,0.014232
rh_RMF-SF_1,QIR,1363,5528.0,0.245003,0.027062,0.243525,0.023602
rh_RMF-SF_1,FA,1363,5528.0,0.344262,0.038168,0.343521,0.035804
rh_RMF-SF_1,AD,1363,5528.0,0.001079,7.5e-05,0.001072,8.5e-05
rh_RMF-SF_1,RD,1363,5528.0,0.614745,0.086995,0.594323,0.064005
rh_RMF-SF_1,MD,1363,5528.0,0.000812,8.3e-05,0.000794,5.8e-05
rh_RMF-SF_1,ISO,1363,5528.0,0.730029,0.030316,0.72703,0.022505
rh_RMF-SF_1,RDI,1363,5528.0,0.465977,0.014374,0.464504,0.011595
rh_RMF-SF_2,QA,1474,7696.0,0.165799,0.02904,0.165517,0.043776
rh_RMF-SF_2,QIR,1474,7696.0,0.212165,0.045452,0.206741,0.065627
rh_RMF-SF_2,FA,1474,7696.0,0.260695,0.055978,0.256433,0.08053
rh_RMF-SF_2,AD,1474,7696.0,0.001147,0.000127,0.001117,0.000156
rh_RMF-SF_2,RD,1474,7696.0,0.819096,0.182228,0.778911,0.243332
rh_RMF-SF_2,MD,1474,7696.0,0.00094,0.000155,0.000903,0.000208
rh_RMF-SF_2,ISO,1474,7696.0,0.827637,0.046749,0.835411,0.063692
rh_RMF-SF_2,RDI,1474,7696.0,0.518637,0.023419,0.520721,0.034233
rh_SF-SF_0,QA,1616,7848.0,0.167458,0.033904,0.171568,0.04093
rh_SF-SF_0,QIR,1616,7848.0,0.217859,0.0539,0.221881,0.06815
rh_SF-SF_0,FA,1616,7848.0,0.275374,0.071615,0.27828,0.085021
rh_SF-SF_0,AD,1616,7848.0,0.001122,0.000205,0.001069,0.000124
rh_SF-SF_0,RD,1616,7848.0,0.766577,0.255093,0.700582,0.172508
rh_SF-SF_0,MD,1616,7848.0,0.000911,0.000231,0.000842,0.000143
rh_SF-SF_0,ISO,1616,7848.0,0.82026,0.049879,0.821071,0.065226
rh_SF-SF_0,RDI,1616,7848.0,0.516627,0.027924,0.518937,0.029312
rh_SF-SF_1,QA,1206,5328.0,0.189108,0.034877,0.194002,0.05091
rh_SF-SF_1,QIR,1206,5328.0,0.250864,0.057882,0.257639,0.091531
rh_SF-SF_1,FA,1206,5328.0,0.294654,0.055274,0.313616,0.067865
rh_SF-SF_1,AD,1206,5328.0,0.001042,0.000124,0.001054,0.000153
rh_SF-SF_1,RD,1206,5328.0,0.700777,0.131487,0.672212,0.103786
rh_SF-SF_1,MD,1206,5328.0,0.000819,0.000119,0.000801,0.0001
rh_SF-SF_1,ISO,1206,5328.0,0.80764,0.060122,0.785663,0.078748
rh_SF-SF_1,RDI,1206,5328.0,0.518678,0.027904,0.509129,0.035762
rh_SF-SF_2,QA,1607,7000.0,0.157007,0.042212,0.163645,0.039832
rh_SF-SF_2,QIR,1607,7000.0,0.206869,0.053633,0.211922,0.057395
rh_SF-SF_2,FA,1607,7000.0,0.253885,0.081527,0.271232,0.057007
rh_SF-SF_2,AD,1607,7000.0,0.001258,0.000374,0.001112,0.000142
rh_SF-SF_2,RD,1607,7000.0,0.945079,0.437481,0.783678,0.189428
rh_SF-SF_2,MD,1607,7000.0,0.001043,0.000409,0.000883,0.000164
rh_SF-SF_2,ISO,1607,7000.0,0.785769,0.065164,0.804416,0.04068
rh_SF-SF_2,RDI,1607,7000.0,0.492144,0.05211,0.509009,0.024601
rh_SF-SF_3,QA,1184,4456.0,0.19431,0.043212,0.20305,0.054378
rh_SF-SF_3,QIR,1184,4456.0,0.258079,0.067377,0.27144,0.097772
rh_SF-SF_3,FA,1184,4456.0,0.302638,0.07917,0.319604,0.106623
rh_SF-SF_3,AD,1184,4456.0,0.001089,0.000155,0.001078,0.000158
rh_SF-SF_3,RD,1184,4456.0,0.717267,0.19134,0.653534,0.157368
rh_SF-SF_3,MD,1184,4456.0,0.000849,0.000168,0.000818,0.000145
rh_SF-SF_3,ISO,1184,4456.0,0.79258,0.047568,0.79073,0.068763
rh_SF-SF_3,RDI,1184,4456.0,0.509702,0.022057,0.508766,0.028372
rh_SM-SM_0,QA,6293,17127.999,0.185693,0.047905,0.185968,0.070492
rh_SM-SM_0,QIR,6293,17127.999,0.251571,0.074297,0.253451,0.112758
rh_SM-SM_0,FA,6293,17127.999,0.306604,0.083457,0.314156,0.101941
rh_SM-SM_0,AD,6293,17127.999,0.001153,0.00015,0.001141,0.000151
rh_SM-SM_0,RD,6293,17127.999,0.726493,0.17006,0.705465,0.189572
rh_SM-SM_0,MD,6293,17127.999,0.00091,0.000159,0.000895,0.000178
rh_SM-SM_0,ISO,6293,17127.999,0.779394,0.052209,0.770372,0.041978
rh_SM-SM_0,RDI,6293,17127.999,0.499928,0.026075,0.499375,0.023259
rh_SP-SM_0,QA,1231,7392.0,0.231747,0.038587,0.242866,0.036472
rh_SP-SM_0,QIR,1231,7392.0,0.310654,0.056278,0.324691,0.052505
rh_SP-SM_0,FA,1231,7392.0,0.365975,0.063033,0.386894,0.059987
rh_SP-SM_0,AD,1231,7392.0,0.001096,9.1e-05,0.001095,9.1e-05
rh_SP-SM_0,RD,1231,7392.0,0.631142,0.106475,0.606898,0.100419
rh_SP-SM_0,MD,1231,7392.0,0.000814,9.5e-05,0.000795,8.3e-05
rh_SP-SM_0,ISO,1231,7392.0,0.783342,0.032768,0.784976,0.038671
rh_SP-SM_0,RDI,1231,7392.0,0.515216,0.01346,0.516249,0.020606
rh_SP-SP_0,QA,1550,4664.0,0.225304,0.072231,0.233123,0.12044
rh_SP-SP_0,QIR,1550,4664.0,0.298924,0.102459,0.307918,0.170613
rh_SP-SP_0,FA,1550,4664.0,0.33967,0.096421,0.360428,0.161109
rh_SP-SP_0,AD,1550,4664.0,0.001133,9.7e-05,0.001121,0.000105
rh_SP-SP_0,RD,1550,4664.0,0.690394,0.165431,0.632613,0.230756
rh_SP-SP_0,MD,1550,4664.0,0.000854,0.00014,0.000801,0.000175
rh_SP-SP_0,ISO,1550,4664.0,0.776625,0.02294,0.775674,0.032087
rh_SP-SP_0,RDI,1550,4664.0,0.50427,0.015107,0.505805,0.025489
rh_SP-SP_1,QA,818,7920.0,0.214949,0.065951,0.22266,0.109214
rh_SP-SP_1,QIR,818,7920.0,0.283259,0.097876,0.290172,0.172964
rh_SP-SP_1,FA,818,7920.0,0.336796,0.095453,0.357632,0.122929
rh_SP-SP_1,AD,818,7920.0,0.001093,0.000146,0.00107,0.000121
rh_SP-SP_1,RD,818,7920.0,0.667783,0.205282,0.614654,0.110267
rh_SP-SP_1,MD,818,7920.0,0.000825,0.000174,0.000777,7.1e-05
rh_SP-SP_1,ISO,818,7920.0,0.801117,0.041748,0.792765,0.068745
rh_SP-SP_1,RDI,818,7920.0,0.518748,0.017816,0.52175,0.01573
rh_SP-SP_2,QA,1069,4760.0,0.194559,0.062734,0.216389,0.115768
rh_SP-SP_2,QIR,1069,4760.0,0.243156,0.08733,0.271042,0.167464
rh_SP-SP_2,FA,1069,4760.0,0.275409,0.088405,0.303897,0.141373
rh_SP-SP_2,AD,1069,4760.0,0.001189,0.000174,0.001148,0.000186
rh_SP-SP_2,RD,1069,4760.0,0.834261,0.247567,0.757844,0.275095
rh_SP-SP_2,MD,1069,4760.0,0.000961,0.00022,0.000902,0.000232
rh_SP-SP_2,ISO,1069,4760.0,0.846668,0.039091,0.841609,0.061983
rh_SP-SP_2,RDI,1069,4760.0,0.536766,0.019228,0.536779,0.024397
rh_SP-SP_3,QA,1909,6776.0,0.172383,0.049428,0.173579,0.068692
rh_SP-SP_3,QIR,1909,6776.0,0.221326,0.069426,0.220552,0.104862
rh_SP-SP_3,FA,1909,6776.0,0.251836,0.081244,0.253517,0.123116
rh_SP-SP_3,AD,1909,6776.0,0.001225,0.000195,0.001201,0.000215
rh_SP-SP_3,RD,1909,6776.0,0.906724,0.250295,0.866099,0.32188
rh_SP-SP_3,MD,1909,6776.0,0.001027,0.000227,0.000993,0.000282
rh_SP-SP_3,ISO,1909,6776.0,0.814611,0.047216,0.818518,0.077585
rh_SP-SP_3,RDI,1909,6776.0,0.511161,0.026437,0.508767,0.03883
rh_ST-ST_0,QA,2464,6536.0,0.172378,0.042948,0.182928,0.065455
rh_ST-ST_0,QIR,2464,6536.0,0.246859,0.072796,0.262194,0.121074
rh_ST-ST_0,FA,2464,6536.0,0.337682,0.098061,0.356897,0.14143
rh_ST-ST_0,AD,2464,6536.0,0.001114,0.00023,0.001075,0.000175
rh_ST-ST_0,RD,2464,6536.0,0.642396,0.244074,0.571388,0.126871
rh_ST-ST_0,MD,2464,6536.0,0.000853,0.00024,0.000774,0.000147
rh_ST-ST_0,ISO,2464,6536.0,0.737046,0.062303,0.72433,0.079019
rh_ST-ST_0,RDI,2464,6536.0,0.471466,0.032014,0.46606,0.030921
rh_ST-ST_1,QA,655,2944.0,0.143598,0.028841,0.146019,0.04388
rh_ST-ST_1,QIR,655,2944.0,0.208714,0.054213,0.212005,0.087668
rh_ST-ST_1,FA,655,2944.0,0.311238,0.061243,0.326278,0.09598
rh_ST-ST_1,AD,655,2944.0,0.001061,0.000159,0.001063,0.000275
rh_ST-ST_1,RD,655,2944.0,0.609841,0.111113,0.578879,0.130224
rh_ST-ST_1,MD,655,2944.0,0.000858,0.00014,0.000845,0.000236
rh_ST-ST_1,ISO,655,2944.0,0.728509,0.066403,0.710375,0.096093
rh_ST-ST_1,RDI,655,2944.0,0.46175,0.032739,0.450941,0.040707
rh_ST-ST_2,QA,2535,7224.0,0.153411,0.044847,0.159119,0.062593
rh_ST-ST_2,QIR,2535,7224.0,0.200068,0.064944,0.201246,0.083286
rh_ST-ST_2,FA,2535,7224.0,0.253868,0.079866,0.269777,0.09923
rh_ST-ST_2,AD,2535,7224.0,0.001226,0.000505,0.001067,0.00018
rh_ST-ST_2,RD,2535,7224.0,0.828798,0.522097,0.650101,0.181137
rh_ST-ST_2,MD,2535,7224.0,0.001028,0.000501,0.000865,0.000201
rh_ST-ST_2,ISO,2535,7224.0,0.808748,0.107152,0.830232,0.074708
